ITB_No,Ln_ITM_ID,Bundle_ID,CBS_1,CBS_2,CBS_3,CBS_4,CBS_5, Budget_at_Completion ,Overhead,Profit ,Budget_plus_Fee,Submitted_ActualCosts_LTD_without_fees,Submitted_ActualCosts_LTD_Overhead,Submitted_ActualCosts_LTD_Fee,Submitted_ActualCosts_LTD_with_fees,Certified_ActualCosts_LTD_without_fees,Certified_ActualCosts_LTD_Overhead,Certified_ActualCosts_LTD_Fee,Certified_ActualCosts_LTD_with_fees,Variance_LTD,Variance_Current_Submission,Total Variance,Variance_at_Completion,Estimate_at_Completion,Estimate_to_Complete,Cost_Type,Submitted_ Actual_Cost,Submitted_ Accrual_Cost,Submitted_Cost_Total (Actual),Submitted_1_FC,Submitted_2_FC,Submitted_3_FC,Submitted_FC_Total,Certified_Actual_Cost,Certified_Accrual_Cost,Certified_Cost_Total,Certified_1_FC,Certified_2_FC,Certified_3_FC,Certified_FC_Total,LTD_Certified_ with_Current_AFP
ITB_SAN_04,LN_000124,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000024,CBS_000132,CBS_000035,"$207,484.01","$29,330.53","$25,681.05","$245,640.68",,,,$0.00,,,,$0.00,,,$0.00,,"$257,208.51","$262,653.12",Direct,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_04,LN_000125,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000024,CBS_000133,CBS_000051,"$307,893.49","$46,359.73","$41,146.30","$373,501.12",,,,$0.00,,,,$0.00,,,$0.00,,"$381,423.18","$380,933.00",Labour,$0.00,$0.00,$0.00,"$41,862.31","$37,055.21","$59,109.24","$135,316.75",$0.00,$0.00,$0.00,"$41,599.71","$34,403.01","$63,178.28","$140,543.30","$132,657.26"
ITB_SAN_04,LN_000126,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000024,CBS_000036,CBS_000051,"$879,242.49","$134,097.71","$116,431.74","$1,048,963.09",,,,"$690,503.36",,,,"$583,860.49",,,$0.00,,"$1,077,212.62","$538,570.17",Labour,$0.00,$0.00,$0.00,"$123,065.00","$103,109.69","$106,885.97","$339,718.59",$0.00,$0.00,$0.00,"$130,769.80","$103,481.37","$107,384.94","$321,102.36","$926,877.95"
ITB_SAN_04,LN_000127,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000024,CBS_000036,CBS_000005,$0.00,$0.00,$0.00,$0.00,,,,"$8,195.29",,,,$0.00,,,$0.00,,$0.00,$0.00,Direct,"$8,411.96",$0.00,"$7,934.48",$0.00,$0.00,$0.00,$0.00,"$8,016.82",$0.00,"$7,861.81",$0.00,$0.00,$0.00,$0.00,"$8,264.93"
ITB_SAN_04,LN_000128,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000024,CBS_000134,CBS_000017,$0.00,$0.00,$0.00,$0.00,,,,"$101,596.30",,,,"$97,838.46",,,$0.00,,$0.00,"($97,747.10)",Direct,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$101,295.14"
ITB_SAN_04,LN_000129,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000024,CBS_000134,CBS_000051,"$239,282.15","$33,410.33","$28,700.28","$289,882.49",,,,$0.00,,,,$0.00,,,$0.00,,"$298,396.40","$282,572.26",Labour,$0.00,$0.00,$0.00,"$19,624.06","$18,213.95","$19,475.31","$57,582.66",$0.00,$0.00,$0.00,"$19,653.46","$18,496.22","$18,891.21","$56,747.79","$56,160.71"
ITB_SAN_04,LN_000130,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000024,CBS_000135,CBS_000051,"$195,903.45","$29,863.16","$25,599.52","$242,717.48",,,,$0.00,,,,$0.00,,,$0.00,,"$249,906.47","$236,424.71",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_04,LN_000131,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000024,CBS_000136,CBS_000017,$0.00,$0.00,$0.00,$0.00,,,,"$110,777.66",,,,"$50,070.28",,,$0.00,,$0.00,"($48,593.63)",Direct,$0.00,"$58,923.11","$59,023.43",$0.00,$0.00,$0.00,$0.00,$0.00,"$59,638.40","$63,002.60",$0.00,$0.00,$0.00,$0.00,"$109,212.29"
ITB_SAN_04,LN_000132,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000024,CBS_000136,CBS_000051,$0.00,$0.00,$0.00,$0.00,,,,"$40,769.58",,,,"$35,173.49",,,$0.00,,$0.00,"($35,513.89)",Labour,$0.00,$0.00,$0.00,"$113,715.66","$117,808.05","$120,635.74","$369,662.51",$0.00,$0.00,$0.00,"$120,839.04","$117,758.70","$125,116.32","$348,699.16","$388,505.00"
ITB_SAN_04,LN_000133,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000024,CBS_000136,CBS_000035,"$4,628,250.79","$693,274.68","$637,671.74","$6,275,709.36",,,,$0.00,,,,$0.00,,,$0.00,,"$6,201,392.99","$6,124,783.21",Direct,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_04,LN_000134,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000024,CBS_000137,CBS_000017,$0.00,$0.00,$0.00,$0.00,,,,$0.00,,,,$0.00,,,$0.00,,$0.00,$0.00,Direct,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_04,LN_000135,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000024,CBS_000137,CBS_000051,"$225,008.18","$36,313.59","$29,228.88","$309,490.67",,,,"$102,287.16",,,,"$68,672.63",,,$0.00,,"$286,051.49","$226,165.12",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$65,126.84"
ITB_SAN_04,LN_000136,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000024,CBS_000138,CBS_000017,$0.00,$0.00,$0.00,$0.00,,,,"$87,867.82",,,,"$86,414.91",,,$0.00,,$0.00,"($85,580.13)",Direct,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$85,987.15"
ITB_SAN_04,LN_000137,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000024,CBS_000138,CBS_000051,"$3,539,866.73","$550,264.56","$505,038.92","$4,541,135.51",,,,"$1,962,652.85",,,,"$1,372,932.77",,,$0.00,,"$4,884,243.64","$3,320,071.22",Labour,$0.00,$0.00,$0.00,"$374,440.28","$344,471.96","$333,958.03","$1,085,187.89",$0.00,$0.00,$0.00,"$361,264.06","$334,674.65","$334,394.60","$1,019,789.54","$2,391,506.42"
ITB_SAN_04,LN_000138,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000024,CBS_000138,CBS_000005,$0.00,$0.00,$0.00,$0.00,,,,"($85,580.12)",,,,"($17,252.68)",,,$0.00,,$0.00,"$17,500.85",Direct,$0.00,"($68,327.45)","($68,327.45)",$0.00,$0.00,$0.00,$0.00,$0.00,"($68,327.45)","($68,327.45)",$0.00,$0.00,$0.00,$0.00,"($85,580.13)"
ITB_SAN_04,LN_000139,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000024,CBS_000027,CBS_000035,$0.00,$0.00,$0.00,$0.00,,,,$0.00,,,,$0.00,,,$0.00,,$0.00,$0.00,Direct,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_04,LN_000140,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000139,CBS_000140,CBS_000051,"$542,396.61","$87,647.36","$77,033.20","$700,593.05",,,,"$3,909.09",,,,"$4,158.93",,,$0.00,,"$726,649.37","$699,558.51",Labour,$0.00,$0.00,$0.00,"$25,402.46","$50,061.22","$70,244.92","$146,665.76",$0.00,$0.00,$0.00,"$23,613.31","$49,962.31","$69,375.82","$144,224.57","$149,122.30"
ITB_SAN_04,LN_000141,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000141,CBS_000142,CBS_000051,$0.00,$0.00,$0.00,$0.00,,,,$0.00,,,,$0.00,,,$0.00,,$0.00,$0.00,Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_04,LN_000142,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000141,CBS_000142,CBS_000049,$0.00,$0.00,$0.00,$0.00,,,,"$45,304.75",,,,$0.00,,,$0.00,,$0.00,$0.00,Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_04,LN_000143,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000141,CBS_000021,CBS_000051,"$623,785.64","$94,677.52","$81,750.73","$821,152.59",,,,$0.00,,,,$0.00,,,$0.00,,"$769,805.99","$819,621.78",Labour,$0.00,$0.00,$0.00,"$210,181.14","$200,329.64","$214,119.76","$638,111.80",$0.00,$0.00,$0.00,"$199,573.48","$201,729.69","$213,987.21","$626,333.19","$611,372.86"
ITB_SAN_04,LN_000144,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000141,CBS_000014,CBS_000049,$0.00,$0.00,$0.00,$0.00,,,,$0.00,,,,$0.00,,,$0.00,,$0.00,$0.00,Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_04,LN_000145,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000143,CBS_000131,CBS_000051,$0.00,$0.00,$0.00,$0.00,,,,"$9,522.74",,,,"$9,874.52",,,$0.00,,$0.00,"($9,816.12)",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$9,480.19"
ITB_SAN_04,LN_000146,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000143,CBS_000144,CBS_000051,"$162,436.82","$24,973.40","$20,581.72","$214,091.71",,,,$0.00,,,,$0.00,,,$0.00,,"$217,544.05","$199,667.99",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_04,LN_000147,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000143,CBS_000145,CBS_000051,"$4,212.41",$652.18,$544.15,"$5,369.44",,,,$0.00,,,,$0.00,,,$0.00,,"$5,662.87","$5,728.29",Labour,$0.00,$0.00,$0.00,"$4,888.01","$4,594.99","$4,890.27","$14,431.49",$0.00,$0.00,$0.00,"$4,770.27","$4,619.67","$4,997.55","$13,885.68","$14,669.06"
ITB_SAN_04,LN_000148,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000143,CBS_000146,CBS_000051,"$4,412.68",$658.57,$589.37,"$5,556.52",,,,$0.00,,,,$0.00,,,$0.00,,"$5,463.93","$5,695.16",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_04,LN_000149,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000143,CBS_000147,CBS_000051,"$4,417.53",$663.77,$555.20,"$5,469.12",,,,$0.00,,,,$0.00,,,$0.00,,"$5,365.59","$5,671.40",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_04,LN_000150,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000143,CBS_000148,CBS_000051,"$4,234.37",$656.30,$547.95,"$5,602.37",,,,$0.00,,,,$0.00,,,$0.00,,"$5,338.02","$5,457.77",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_04,LN_000151,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000143,CBS_000149,CBS_000051,"$136,857.59","$20,309.02","$17,288.39","$161,882.91",,,,"$105,711.99",,,,"$108,971.51",,,$0.00,,"$168,309.20","$59,793.95",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$111,978.87"
ITB_SAN_04,LN_000152,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000143,CBS_000150,CBS_000051,$0.00,$0.00,$0.00,$0.00,,,,"$109,151.90",,,,"$16,545.69",,,$0.00,,$0.00,"($15,921.44)",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$15,628.69"
ITB_SAN_04,LN_000153,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000143,CBS_000151,CBS_000017,$0.00,$0.00,$0.00,$0.00,,,,$0.00,,,,$0.00,,,$0.00,,$0.00,$0.00,Direct,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_04,LN_000154,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000143,CBS_000151,CBS_000051,"$1,160,841.52","$170,206.57","$151,072.74","$1,381,799.62",,,,"$674,147.56",,,,"$544,569.27",,,$0.00,,"$1,395,156.99","$867,020.53",Labour,$0.00,$0.00,$0.00,"$154,206.57","$157,653.59","$149,174.64","$445,469.34",$0.00,$0.00,$0.00,"$145,927.23","$153,760.62","$149,768.33","$471,341.34","$1,048,326.77"
ITB_SAN_04,LN_000155,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000143,CBS_000152,CBS_000051,"$234,110.56","$35,352.96","$30,823.43","$307,028.13",,,,$0.00,,,,$0.00,,,$0.00,,"$295,510.59","$321,731.23",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_04,LN_000156,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000143,CBS_000153,CBS_000051,"$69,062.64","$10,872.51","$9,599.04","$85,722.19",,,,$0.00,,,,$0.00,,,$0.00,,"$90,686.44","$89,824.43",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_04,LN_000157,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000143,CBS_000154,CBS_000051,"$125,342.87","$18,546.51","$15,612.53","$150,031.96",,,,"$46,209.56",,,,"$47,005.91",,,$0.00,,"$158,992.75","$112,860.10",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$47,482.07"
ITB_SAN_04,LN_000158,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000143,CBS_000155,CBS_000051,"$4,312.13",$650.45,$567.27,"$5,485.15",,,,$0.00,,,,$0.00,,,$0.00,,"$5,579.65","$5,499.63",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_04,LN_000159,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000143,CBS_000021,CBS_000051,$0.00,$0.00,$0.00,$0.00,,,,"$1,469.02",,,,"$1,453.14",,,$0.00,,$0.00,"($1,464.57)",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,473.39"
ITB_SAN_04,LN_000160,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000143,CBS_000021,CBS_000049,$0.00,$0.00,$0.00,$0.00,,,,$0.00,,,,$0.00,,,$0.00,,$0.00,$0.00,Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_04,LN_000161,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000143,CBS_000027,CBS_000049,$0.00,$0.00,$0.00,$0.00,,,,"$6,331.45",,,,"$5,039.87",,,$0.00,,$0.00,"($5,034.65)",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$5,182.29"
ITB_SAN_04,LN_000162,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000143,CBS_000156,CBS_000049,$0.00,$0.00,$0.00,$0.00,,,,"$62,002.19",,,,"$11,956.73",,,$0.00,,$0.00,"($11,601.72)",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$11,516.02"
ITB_SAN_04,LN_000163,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000143,CBS_000157,CBS_000049,$0.00,$0.00,$0.00,$0.00,,,,"$71,005.06",,,,$0.00,,,$0.00,,$0.00,$0.00,Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_04,LN_000164,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000143,CBS_000158,CBS_000035,$0.00,$0.00,$0.00,$0.00,,,,$0.00,,,,$0.00,,,$0.00,,$0.00,$0.00,Direct,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_04,LN_000165,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000143,CBS_000158,CBS_000005,$0.00,$0.00,$0.00,$0.00,,,,$0.00,,,,"$2,749.85",,,$0.00,,$0.00,"($2,733.10)",Direct,$0.00,"($2,733.10)","($2,733.10)",$0.00,$0.00,$0.00,$0.00,$0.00,"($2,733.10)","($2,733.10)",$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_04,LN_000166,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000143,CBS_000158,CBS_000049,"$824,856.39","$116,911.90","$103,252.49","$1,029,813.21",,,,"$490,233.83",,,,"$412,317.42",,,$0.00,,"$1,062,842.45","$644,988.62",Labour,$0.00,$0.00,$0.00,"$109,893.23","$109,213.63","$109,859.66","$326,474.75",$0.00,$0.00,$0.00,"$115,151.49","$106,876.89","$99,632.50","$314,664.97","$735,299.50"
ITB_SAN_04,LN_000167,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000143,CBS_000159,CBS_000035,"$281,204.79","$44,475.89","$39,660.98","$387,263.86",,,,$0.00,,,,$0.00,,,$0.00,,"$391,373.99","$383,818.20",Direct,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_04,LN_000168,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000143,CBS_000159,CBS_000005,$0.00,$0.00,$0.00,$0.00,,,,$0.00,,,,$0.00,,,$0.00,,$0.00,$0.00,Direct,$0.00,$0.00,$0.00,$0.00,$0.00,"$22,031.07","$21,492.91",$0.00,$0.00,$0.00,$0.00,$0.00,"$22,642.83","$20,979.76","$22,493.63"
ITB_SAN_04,LN_000169,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000143,CBS_000159,CBS_000049,$0.00,$0.00,$0.00,$0.00,,,,"$1,700.81",,,,"$1,738.38",,,$0.00,,$0.00,"($1,788.56)",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,779.85"
ITB_SAN_04,LN_000170,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000143,CBS_000160,CBS_000035,$0.00,$0.00,$0.00,$0.00,,,,"$1,479,179.39",,,,"$1,159,111.55",,,$0.00,,$0.00,"($1,114,991.23)",Direct,$0.00,"($12,255.74)","($12,255.74)",$0.00,$0.00,$0.00,$0.00,$0.00,"($12,255.74)","($12,255.74)",$0.00,$0.00,$0.00,$0.00,"$1,140,902.52"
ITB_SAN_04,LN_000171,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000143,CBS_000161,CBS_000035,"$1,491,886.69","$209,380.10","$194,050.90","$1,895,794.90",,,,$0.00,,,,$0.00,,,$0.00,,"$1,867,359.99","$1,811,798.38",Direct,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_04,LN_000172,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000143,CBS_000161,CBS_000049,"$4,903.64",$742.94,$634.68,"$6,288.91",,,,$0.00,,,,$0.00,,,$0.00,,"$5,944.26","$6,149.32",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_04,LN_000173,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000162,CBS_000163,CBS_000051,"$225,104.50","$34,277.59","$30,894.73","$277,553.34",,,,"$197,090.46",,,,"$149,790.72",,,$0.00,,"$301,924.14","$140,085.88",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$148,786.06"
ITB_SAN_04,LN_000174,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000162,CBS_000164,CBS_000017,$0.00,$0.00,$0.00,$0.00,,,,$0.00,,,,$0.00,,,$0.00,,$0.00,$0.00,Direct,$0.00,$0.00,$0.00,"$11,404.31","$11,357.35","$410,668.55","$419,359.46",$0.00,$0.00,$0.00,"$11,595.73","$11,604.90","$381,482.39","$411,668.20","$399,748.02"
ITB_SAN_04,LN_000175,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000162,CBS_000164,CBS_000051,"$1,001,192.63","$154,368.08","$128,463.17","$1,305,988.18",,,,"$162,513.30",,,,"$143,941.72",,,$0.00,,"$1,270,097.51","$1,158,630.32",Labour,$0.00,$0.00,$0.00,"$18,347.24","$18,422.43","$18,713.00","$58,009.48",$0.00,$0.00,$0.00,"$19,804.33","$19,662.85","$18,698.37","$54,887.68","$202,594.83"
ITB_SAN_04,LN_000176,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000162,CBS_000164,CBS_000035,"$7,048,052.69","$1,056,541.86","$928,118.99","$8,569,127.74",,,,$0.00,,,,$0.00,,,$0.00,,"$8,584,021.85","$8,729,312.98",Direct,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_04,LN_000177,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000162,CBS_000021,CBS_000017,$0.00,$0.00,$0.00,$0.00,,,,"$16,589.64",,,,"$15,655.71",,,$0.00,,$0.00,"($16,398.59)",Direct,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$16,054.59"
ITB_SAN_04,LN_000178,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000162,CBS_000021,CBS_000051,"$2,376,157.84","$370,387.77","$324,726.55","$3,218,472.71",,,,"$1,787,720.13",,,,"$1,409,565.33",,,$0.00,,"$3,110,661.38","$1,670,345.79",Labour,$0.00,$0.00,$0.00,"$340,231.88","$363,243.21","$352,194.98","$1,016,551.34",$0.00,$0.00,$0.00,"$334,276.19","$363,051.11","$354,629.08","$1,061,197.99","$2,554,401.69"
ITB_SAN_04,LN_000179,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000162,CBS_000021,CBS_000005,$0.00,$0.00,$0.00,$0.00,,,,"($16,398.59)",,,,"$28,782.24",,,$0.00,,$0.00,"($28,014.25)",Direct,$0.00,"($44,412.84)","($44,412.84)",$0.00,$0.00,$0.00,$0.00,$0.00,"($44,412.84)","($44,412.84)",$0.00,$0.00,$0.00,$0.00,"($16,398.59)"
ITB_SAN_04,LN_000180,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000162,CBS_000165,CBS_000051,"$4,176,631.40","$663,209.53","$587,419.86","$5,885,751.91",,,,$0.00,,,,$0.00,,,$0.00,,"$5,439,983.41","$5,596,282.11",Labour,$0.00,$0.00,$0.00,"$163,989.95","$174,364.01","$227,451.69","$575,549.52",$0.00,$0.00,$0.00,"$153,409.77","$188,624.02","$234,503.36","$547,630.35","$541,132.10"
ITB_SAN_04,LN_000181,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000162,CBS_000165,CBS_000035,"$283,815.89","$43,585.31","$37,778.18","$350,296.45",,,,$0.00,,,,$0.00,,,$0.00,,"$377,834.76","$367,322.35",Direct,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_04,LN_000182,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000162,CBS_000166,CBS_000051,"$282,005.37","$40,485.26","$35,914.66","$347,067.11",,,,"$47,649.55",,,,"$20,776.11",,,$0.00,,"$349,292.51","$338,155.98",Labour,$0.00,$0.00,$0.00,"$52,712.68","$49,386.29","$75,681.17","$178,869.02",$0.00,$0.00,$0.00,"$49,446.25","$49,849.22","$79,229.35","$182,081.99","$194,673.26"
ITB_SAN_04,LN_000183,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000162,CBS_000014,CBS_000049,"$836,721.49","$123,674.56","$101,613.61","$1,064,378.59",,,,"$46,133.02",,,,"$33,963.50",,,$0.00,,"$1,025,195.67","$987,670.67",Labour,$0.00,$0.00,$0.00,"$20,253.49","$23,779.38","$22,547.97","$67,431.63",$0.00,$0.00,$0.00,"$19,711.04","$22,389.87","$23,469.33","$67,980.35","$98,278.95"
ITB_SAN_04,LN_000184,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000162,CBS_000167,CBS_000049,$0.00,$0.00,$0.00,$0.00,,,,"$83,863.36",,,,"$37,288.31",,,$0.00,,$0.00,"($36,196.48)",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$35,102.61"
ITB_SAN_04,LN_000185,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000162,CBS_000168,CBS_000049,$0.00,$0.00,$0.00,$0.00,,,,$0.00,,,,$0.00,,,$0.00,,$0.00,$0.00,Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
