ITB_No,Ln_ITM_ID,Bundle_ID,CBS_1,CBS_2,CBS_3,CBS_4,CBS_5, Budget_at_Completion ,Overhead,Profit ,Budget_plus_Fee,Submitted_ActualCosts_LTD_without_fees,Submitted_ActualCosts_LTD_Overhead,Submitted_ActualCosts_LTD_Fee,Submitted_ActualCosts_LTD_with_fees,Certified_ActualCosts_LTD_without_fees,Certified_ActualCosts_LTD_Overhead,Certified_ActualCosts_LTD_Fee,Certified_ActualCosts_LTD_with_fees,Variance_LTD,Variance_Current_Submission,Total Variance,Variance_at_Completion,Estimate_at_Completion,Estimate_to_Complete,Cost_Type,Submitted_ Actual_Cost,Submitted_ Accrual_Cost,Submitted_Cost_Total (Actual),Submitted_1_FC,Submitted_2_FC,Submitted_3_FC,Submitted_FC_Total,Certified_Actual_Cost,Certified_Accrual_Cost,Certified_Cost_Total,Certified_1_FC,Certified_2_FC,Certified_3_FC,Certified_FC_Total,LTD_Certified_ with_Current_AFP
ITB_SAN_01,LN_000124,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000024,CBS_000132,CBS_000035,"$172,594.78","$25,771.46","$22,057.73","$222,286.86",,,,$0.00,,,,$0.00,,,$0.00,,"$214,183.49","$210,239.95",Direct,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_01,LN_000125,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000024,CBS_000133,CBS_000051,"$265,209.12","$39,714.00","$33,852.11","$311,723.42",,,,$0.00,,,,$0.00,,,$0.00,,"$321,758.92","$341,633.70",Labour,$0.00,$0.00,$0.00,"$33,627.95","$32,002.98","$50,730.79","$122,039.06",$0.00,$0.00,$0.00,"$34,392.08","$30,716.73","$54,262.09","$114,728.71","$113,042.25"
ITB_SAN_01,LN_000126,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000024,CBS_000036,CBS_000051,"$766,650.47","$105,766.92","$99,944.80","$965,014.68",,,,"$619,871.18",,,,"$485,148.56",,,$0.00,,"$931,728.05","$475,109.76",Labour,$0.00,$0.00,$0.00,"$101,461.15","$91,054.45","$89,836.81","$288,947.37",$0.00,$0.00,$0.00,"$110,090.71","$90,400.83","$86,759.64","$273,599.98","$734,626.73"
ITB_SAN_01,LN_000127,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000024,CBS_000036,CBS_000005,$0.00,$0.00,$0.00,$0.00,,,,"$7,111.66",,,,$0.00,,,$0.00,,$0.00,$0.00,Direct,"$7,231.37",$0.00,"$7,352.87",$0.00,$0.00,$0.00,$0.00,"$7,041.87",$0.00,"$6,973.65",$0.00,$0.00,$0.00,$0.00,"$6,858.74"
ITB_SAN_01,LN_000128,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000024,CBS_000134,CBS_000017,$0.00,$0.00,$0.00,$0.00,,,,"$82,453.32",,,,"$86,802.23",,,$0.00,,$0.00,"($97,747.10)",Direct,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$86,857.75"
ITB_SAN_01,LN_000129,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000024,CBS_000134,CBS_000051,"$198,138.99","$28,672.90","$24,718.58","$250,012.09",,,,$0.00,,,,$0.00,,,$0.00,,"$242,429.19","$242,765.78",Labour,$0.00,$0.00,$0.00,"$16,156.16","$16,404.90","$16,857.61","$47,713.65",$0.00,$0.00,$0.00,"$15,811.22","$15,847.77","$17,013.89","$48,975.68","$49,588.66"
ITB_SAN_01,LN_000130,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000024,CBS_000135,CBS_000051,"$155,590.45","$24,710.85","$21,299.50","$207,743.66",,,,$0.00,,,,$0.00,,,$0.00,,"$206,757.03","$207,414.93",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_01,LN_000131,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000024,CBS_000136,CBS_000017,$0.00,$0.00,$0.00,$0.00,,,,"$97,799.18",,,,"$42,926.83",,,$0.00,,$0.00,"($48,593.63)",Direct,$0.00,"$52,844.97","$52,161.11",$0.00,$0.00,$0.00,$0.00,$0.00,"$52,993.24","$50,603.63",$0.00,$0.00,$0.00,$0.00,"$89,435.36"
ITB_SAN_01,LN_000132,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000024,CBS_000136,CBS_000051,$0.00,$0.00,$0.00,$0.00,,,,"$32,623.89",,,,"$28,920.25",,,$0.00,,$0.00,"($35,513.89)",Labour,$0.00,$0.00,$0.00,"$96,340.63","$97,546.49","$105,742.98","$288,333.59",$0.00,$0.00,$0.00,"$96,078.67","$101,071.59","$96,676.16","$311,094.93","$330,494.69"
ITB_SAN_01,LN_000133,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000024,CBS_000136,CBS_000035,"$3,823,781.09","$629,102.33","$507,923.89","$5,216,820.43",,,,$0.00,,,,$0.00,,,$0.00,,"$5,133,368.90","$5,110,259.10",Direct,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_01,LN_000134,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000024,CBS_000137,CBS_000017,$0.00,$0.00,$0.00,$0.00,,,,$0.00,,,,$0.00,,,$0.00,,$0.00,$0.00,Direct,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_01,LN_000135,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000024,CBS_000137,CBS_000051,"$189,587.30","$31,081.43","$26,886.45","$246,870.61",,,,"$83,813.35",,,,"$59,917.75",,,$0.00,,"$241,045.77","$186,902.08",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$58,975.08"
ITB_SAN_01,LN_000136,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000024,CBS_000138,CBS_000017,$0.00,$0.00,$0.00,$0.00,,,,"$73,971.99",,,,"$71,334.59",,,$0.00,,$0.00,"($85,580.13)",Direct,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$70,334.67"
ITB_SAN_01,LN_000137,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000024,CBS_000138,CBS_000051,"$3,265,345.37","$464,429.38","$415,037.18","$4,029,948.03",,,,"$1,618,813.53",,,,"$1,144,580.74",,,$0.00,,"$3,896,603.23","$2,844,134.08",Labour,$0.00,$0.00,$0.00,"$324,817.57","$289,111.39","$280,278.97","$900,862.58",$0.00,$0.00,$0.00,"$297,003.63","$279,948.40","$287,637.10","$861,043.03","$2,031,339.37"
ITB_SAN_01,LN_000138,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000024,CBS_000138,CBS_000005,$0.00,$0.00,$0.00,$0.00,,,,"($85,580.12)",,,,"($17,252.68)",,,$0.00,,$0.00,"$15,109.16",Direct,$0.00,"($68,327.45)","($68,327.45)",$0.00,$0.00,$0.00,$0.00,$0.00,"($68,327.45)","($68,327.45)",$0.00,$0.00,$0.00,$0.00,"($85,580.13)"
ITB_SAN_01,LN_000139,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000024,CBS_000027,CBS_000035,$0.00,$0.00,$0.00,$0.00,,,,$0.00,,,,$0.00,,,$0.00,,$0.00,$0.00,Direct,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_01,LN_000140,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000139,CBS_000140,CBS_000051,"$475,980.04","$70,580.33","$61,708.46","$588,903.71",,,,"$3,311.09",,,,"$3,385.97",,,$0.00,,"$646,183.28","$618,937.10",Labour,$0.00,$0.00,$0.00,"$21,346.01","$40,248.30","$64,089.91","$128,158.84",$0.00,$0.00,$0.00,"$21,466.67","$39,260.85","$62,798.32","$119,371.02","$123,337.39"
ITB_SAN_01,LN_000141,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000141,CBS_000142,CBS_000051,$0.00,$0.00,$0.00,$0.00,,,,$0.00,,,,$0.00,,,$0.00,,$0.00,$0.00,Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_01,LN_000142,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000141,CBS_000142,CBS_000049,$0.00,$0.00,$0.00,$0.00,,,,"$37,213.80",,,,$0.00,,,$0.00,,$0.00,$0.00,Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_01,LN_000143,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000141,CBS_000021,CBS_000051,"$530,533.06","$79,544.12","$66,197.19","$659,081.32",,,,$0.00,,,,$0.00,,,$0.00,,"$659,032.22","$649,322.81",Labour,$0.00,$0.00,$0.00,"$177,181.68","$171,753.45","$179,975.71","$507,120.32",$0.00,$0.00,$0.00,"$180,412.25","$172,172.22","$170,236.38","$529,129.65","$513,091.12"
ITB_SAN_01,LN_000144,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000141,CBS_000014,CBS_000049,$0.00,$0.00,$0.00,$0.00,,,,$0.00,,,,$0.00,,,$0.00,,$0.00,$0.00,Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_01,LN_000145,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000143,CBS_000131,CBS_000051,$0.00,$0.00,$0.00,$0.00,,,,"$8,228.33",,,,"$8,624.92",,,$0.00,,$0.00,"($9,816.12)",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$8,333.15"
ITB_SAN_01,LN_000146,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000143,CBS_000144,CBS_000051,"$144,299.35","$21,189.46","$17,596.60","$180,556.49",,,,$0.00,,,,$0.00,,,$0.00,,"$181,621.10","$172,828.76",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_01,LN_000147,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000143,CBS_000145,CBS_000051,"$3,662.90",$541.64,$480.27,"$4,752.99",,,,$0.00,,,,$0.00,,,$0.00,,"$4,832.45","$4,851.52",Labour,$0.00,$0.00,$0.00,"$4,036.71","$4,123.95","$4,124.42","$11,744.65",$0.00,$0.00,$0.00,"$4,057.42","$3,997.50","$3,976.70","$12,740.77","$12,598.14"
ITB_SAN_01,LN_000148,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000143,CBS_000146,CBS_000051,"$3,770.63",$537.75,$483.58,"$4,617.25",,,,$0.00,,,,$0.00,,,$0.00,,"$4,660.14","$4,869.77",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_01,LN_000149,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000143,CBS_000147,CBS_000051,"$3,604.90",$547.87,$490.62,"$4,898.05",,,,$0.00,,,,$0.00,,,$0.00,,"$4,737.51","$4,655.33",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_01,LN_000150,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000143,CBS_000148,CBS_000051,"$3,576.62",$540.53,$483.43,"$4,479.53",,,,$0.00,,,,$0.00,,,$0.00,,"$4,507.68","$4,693.36",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_01,LN_000151,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000143,CBS_000149,CBS_000051,"$109,441.67","$17,277.58","$14,102.62","$138,165.43",,,,"$93,942.31",,,,"$89,560.73",,,$0.00,,"$145,605.62","$51,376.98",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$93,728.63"
ITB_SAN_01,LN_000152,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000143,CBS_000150,CBS_000051,$0.00,$0.00,$0.00,$0.00,,,,"$92,420.87",,,,"$13,579.15",,,$0.00,,$0.00,"($15,921.44)",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$13,699.68"
ITB_SAN_01,LN_000153,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000143,CBS_000151,CBS_000017,$0.00,$0.00,$0.00,$0.00,,,,$0.00,,,,$0.00,,,$0.00,,$0.00,$0.00,Direct,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_01,LN_000154,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000143,CBS_000151,CBS_000051,"$968,357.76","$148,987.96","$123,045.38","$1,270,133.60",,,,"$574,007.51",,,,"$453,092.29",,,$0.00,,"$1,164,914.81","$759,341.95",Labour,$0.00,$0.00,$0.00,"$130,358.49","$133,838.58","$127,954.68","$395,972.05",$0.00,$0.00,$0.00,"$132,269.38","$129,360.89","$123,337.82","$369,666.32","$894,798.66"
ITB_SAN_01,LN_000155,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000143,CBS_000152,CBS_000051,"$199,396.81","$31,685.57","$26,826.44","$273,282.89",,,,$0.00,,,,$0.00,,,$0.00,,"$275,326.29","$272,402.54",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_01,LN_000156,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000143,CBS_000153,CBS_000051,"$57,012.82","$9,078.78","$7,564.46","$72,628.61",,,,$0.00,,,,$0.00,,,$0.00,,"$78,161.85","$73,511.14",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_01,LN_000157,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000143,CBS_000154,CBS_000051,"$102,757.75","$16,263.92","$13,152.54","$135,468.14",,,,"$41,957.60",,,,"$41,451.78",,,$0.00,,"$135,301.02","$92,085.23",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$42,067.13"
ITB_SAN_01,LN_000158,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000143,CBS_000155,CBS_000051,"$3,819.88",$582.21,$495.85,"$4,783.84",,,,$0.00,,,,$0.00,,,$0.00,,"$4,870.88","$4,707.97",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_01,LN_000159,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000143,CBS_000021,CBS_000051,$0.00,$0.00,$0.00,$0.00,,,,"$1,223.06",,,,"$1,183.22",,,$0.00,,$0.00,"($1,464.57)",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,236.28"
ITB_SAN_01,LN_000160,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000143,CBS_000021,CBS_000049,$0.00,$0.00,$0.00,$0.00,,,,$0.00,,,,$0.00,,,$0.00,,$0.00,$0.00,Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_01,LN_000161,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000143,CBS_000027,CBS_000049,$0.00,$0.00,$0.00,$0.00,,,,"$5,680.09",,,,"$4,091.39",,,$0.00,,$0.00,"($5,034.65)",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$4,138.95"
ITB_SAN_01,LN_000162,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000143,CBS_000156,CBS_000049,$0.00,$0.00,$0.00,$0.00,,,,"$49,265.73",,,,"$10,121.96",,,$0.00,,$0.00,"($11,601.72)",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$9,877.48"
ITB_SAN_01,LN_000163,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000143,CBS_000157,CBS_000049,$0.00,$0.00,$0.00,$0.00,,,,"$60,290.35",,,,$0.00,,,$0.00,,$0.00,$0.00,Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_01,LN_000164,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000143,CBS_000158,CBS_000035,$0.00,$0.00,$0.00,$0.00,,,,$0.00,,,,$0.00,,,$0.00,,$0.00,$0.00,Direct,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_01,LN_000165,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000143,CBS_000158,CBS_000005,$0.00,$0.00,$0.00,$0.00,,,,$0.00,,,,"$2,258.75",,,$0.00,,$0.00,"($2,733.10)",Direct,$0.00,"($2,733.10)","($2,733.10)",$0.00,$0.00,$0.00,$0.00,$0.00,"($2,733.10)","($2,733.10)",$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_01,LN_000166,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000143,CBS_000158,CBS_000049,"$708,214.10","$101,788.20","$91,902.55","$914,340.72",,,,"$422,475.83",,,,"$347,000.43",,,$0.00,,"$921,851.01","$508,216.39",Labour,$0.00,$0.00,$0.00,"$92,796.64","$90,398.12","$88,047.11","$273,720.74",$0.00,$0.00,$0.00,"$97,200.72","$93,528.38","$86,305.78","$276,595.96","$593,785.67"
ITB_SAN_01,LN_000167,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000143,CBS_000159,CBS_000035,"$240,010.50","$38,718.58","$31,740.62","$330,101.94",,,,$0.00,,,,$0.00,,,$0.00,,"$324,379.90","$312,481.65",Direct,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_01,LN_000168,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000143,CBS_000159,CBS_000005,$0.00,$0.00,$0.00,$0.00,,,,$0.00,,,,$0.00,,,$0.00,,$0.00,$0.00,Direct,$0.00,$0.00,$0.00,$0.00,$0.00,"$18,894.67","$19,241.43",$0.00,$0.00,$0.00,$0.00,$0.00,"$19,282.80","$19,361.61","$18,755.32"
ITB_SAN_01,LN_000169,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000143,CBS_000159,CBS_000049,$0.00,$0.00,$0.00,$0.00,,,,"$1,593.27",,,,"$1,524.46",,,$0.00,,$0.00,"($1,788.56)",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,583.78"
ITB_SAN_01,LN_000170,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000143,CBS_000160,CBS_000035,$0.00,$0.00,$0.00,$0.00,,,,"$1,306,834.07",,,,"$979,944.19",,,$0.00,,$0.00,"($1,114,991.23)",Direct,$0.00,"($12,255.74)","($12,255.74)",$0.00,$0.00,$0.00,$0.00,$0.00,"($12,255.74)","($12,255.74)",$0.00,$0.00,$0.00,$0.00,"$905,112.43"
ITB_SAN_01,LN_000171,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000143,CBS_000161,CBS_000035,"$1,224,415.44","$193,667.57","$153,882.59","$1,632,929.99",,,,$0.00,,,,$0.00,,,$0.00,,"$1,529,174.94","$1,557,676.84",Direct,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_01,LN_000172,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000143,CBS_000161,CBS_000049,"$4,133.52",$604.80,$539.13,"$5,403.91",,,,$0.00,,,,$0.00,,,$0.00,,"$5,255.14","$5,444.81",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_01,LN_000173,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000162,CBS_000163,CBS_000051,"$192,379.59","$28,370.95","$25,340.52","$245,648.44",,,,"$182,333.05",,,,"$124,388.62",,,$0.00,,"$239,803.96","$117,461.66",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$128,419.63"
ITB_SAN_01,LN_000174,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000162,CBS_000164,CBS_000017,$0.00,$0.00,$0.00,$0.00,,,,$0.00,,,,$0.00,,,$0.00,,$0.00,$0.00,Direct,$0.00,$0.00,$0.00,"$10,290.02","$9,734.96","$324,845.92","$367,361.23",$0.00,$0.00,$0.00,"$9,741.35","$9,877.59","$345,267.55","$346,429.32","$356,584.20"
ITB_SAN_01,LN_000175,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000162,CBS_000164,CBS_000051,"$884,144.84","$130,631.31","$114,757.09","$1,082,323.31",,,,"$144,300.70",,,,"$121,339.93",,,$0.00,,"$1,125,412.58","$995,618.92",Labour,$0.00,$0.00,$0.00,"$17,003.05","$16,639.34","$16,361.56","$47,470.37",$0.00,$0.00,$0.00,"$16,151.63","$16,518.12","$16,309.39","$46,600.91","$171,086.44"
ITB_SAN_01,LN_000176,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000162,CBS_000164,CBS_000035,"$5,639,527.73","$883,119.07","$759,995.58","$7,520,102.44",,,,$0.00,,,,$0.00,,,$0.00,,"$7,091,308.45","$7,784,251.34",Direct,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_01,LN_000177,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000162,CBS_000021,CBS_000017,$0.00,$0.00,$0.00,$0.00,,,,"$13,559.34",,,,"$14,082.53",,,$0.00,,$0.00,"($16,398.59)",Direct,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$13,616.71"
ITB_SAN_01,LN_000178,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000162,CBS_000021,CBS_000051,"$1,990,266.61","$303,107.29","$266,213.12","$2,496,664.91",,,,"$1,641,058.82",,,,"$1,176,900.07",,,$0.00,,"$2,578,726.62","$1,468,607.59",Labour,$0.00,$0.00,$0.00,"$283,668.92","$310,657.45","$302,941.53","$932,610.36",$0.00,$0.00,$0.00,"$283,516.43","$307,596.68","$290,530.31","$913,274.04","$2,160,826.91"
ITB_SAN_01,LN_000179,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000162,CBS_000021,CBS_000005,$0.00,$0.00,$0.00,$0.00,,,,"($16,398.59)",,,,"$24,825.54",,,$0.00,,$0.00,"($28,014.25)",Direct,$0.00,"($44,412.84)","($44,412.84)",$0.00,$0.00,$0.00,$0.00,$0.00,"($44,412.84)","($44,412.84)",$0.00,$0.00,$0.00,$0.00,"($16,398.59)"
ITB_SAN_01,LN_000180,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000162,CBS_000165,CBS_000051,"$3,628,338.26","$552,680.69","$473,653.15","$4,887,681.15",,,,$0.00,,,,$0.00,,,$0.00,,"$4,897,960.75","$4,630,589.37",Labour,$0.00,$0.00,$0.00,"$133,023.03","$150,120.35","$185,902.19","$501,803.02",$0.00,$0.00,$0.00,"$127,842.49","$160,171.14","$199,338.74","$494,431.83","$489,937.85"
ITB_SAN_01,LN_000181,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000162,CBS_000165,CBS_000035,"$234,780.65","$36,465.54","$32,231.74","$297,716.43",,,,$0.00,,,,$0.00,,,$0.00,,"$309,325.10","$299,511.52",Direct,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_01,LN_000182,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000162,CBS_000166,CBS_000051,"$227,122.55","$33,812.24","$31,629.21","$304,464.40",,,,"$37,626.55",,,,"$19,228.10",,,$0.00,,"$306,070.89","$281,771.83",Labour,$0.00,$0.00,$0.00,"$44,025.51","$43,281.86","$64,282.50","$154,848.55",$0.00,$0.00,$0.00,"$44,340.89","$40,987.07","$66,060.30","$144,071.67","$162,494.49"
ITB_SAN_01,LN_000183,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000162,CBS_000014,CBS_000049,"$667,802.56","$102,300.62","$91,864.52","$906,711.42",,,,"$41,040.95",,,,"$27,466.34",,,$0.00,,"$849,105.72","$821,254.92",Labour,$0.00,$0.00,$0.00,"$16,724.64","$19,844.86","$20,824.00","$58,466.72",$0.00,$0.00,$0.00,"$17,513.13","$19,595.23","$19,171.91","$55,296.72","$81,911.28"
ITB_SAN_01,LN_000184,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000162,CBS_000167,CBS_000049,$0.00,$0.00,$0.00,$0.00,,,,"$69,050.52",,,,"$30,738.48",,,$0.00,,$0.00,"($36,196.48)",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$29,502.47"
ITB_SAN_01,LN_000185,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000162,CBS_000168,CBS_000049,$0.00,$0.00,$0.00,$0.00,,,,$0.00,,,,$0.00,,,$0.00,,$0.00,$0.00,Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
