ITB_No,Ln_ITM_ID,Bundle_ID,CBS_1,CBS_2,CBS_3,CBS_4,CBS_5, Budget_at_Completion ,Overhead,Profit ,Budget_plus_Fee,Submitted_ActualCosts_LTD_without_fees,Submitted_ActualCosts_LTD_Overhead,Submitted_ActualCosts_LTD_Fee,Submitted_ActualCosts_LTD_with_fees,Certified_ActualCosts_LTD_without_fees,Certified_ActualCosts_LTD_Overhead,Certified_ActualCosts_LTD_Fee,Certified_ActualCosts_LTD_with_fees,Variance_LTD,Variance_Current_Submission,Total Variance,Variance_at_Completion,Estimate_at_Completion,Estimate_to_Complete,Cost_Type,Submitted_ Actual_Cost,Submitted_ Accrual_Cost,Submitted_Cost_Total (Actual),Submitted_1_FC,Submitted_2_FC,Submitted_3_FC,Submitted_FC_Total,Certified_Actual_Cost,Certified_Accrual_Cost,Certified_Cost_Total,Certified_1_FC,Certified_2_FC,Certified_3_FC,Certified_FC_Total,LTD_Certified_ with_Current_AFP
ITB_SAN_03,LN_000124,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000024,CBS_000132,CBS_000035,"$199,459.89","$28,120.90","$23,913.37","$244,621.40",,,,$0.00,,,,$0.00,,,$0.00,,"$236,648.28","$247,930.80",Direct,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_03,LN_000125,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000024,CBS_000133,CBS_000051,"$295,626.33","$44,604.58","$39,089.58","$374,201.73",,,,$0.00,,,,$0.00,,,$0.00,,"$349,681.31","$350,752.34",Labour,$0.00,$0.00,$0.00,"$39,604.39","$32,742.69","$57,844.70","$134,220.25",$0.00,$0.00,$0.00,"$38,488.21","$34,617.93","$60,647.19","$131,672.89","$126,893.23"
ITB_SAN_03,LN_000126,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000024,CBS_000036,CBS_000051,"$777,427.02","$118,946.64","$111,244.00","$1,040,842.79",,,,"$696,476.61",,,,"$528,588.31",,,$0.00,,"$1,090,914.16","$528,666.68",Labour,$0.00,$0.00,$0.00,"$114,981.44","$103,464.75","$102,815.53","$336,358.85",$0.00,$0.00,$0.00,"$120,133.98","$102,261.88","$103,918.81","$331,248.00","$848,435.71"
ITB_SAN_03,LN_000127,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000024,CBS_000036,CBS_000005,$0.00,$0.00,$0.00,$0.00,,,,"$8,098.90",,,,$0.00,,,$0.00,,$0.00,$0.00,Direct,"$7,926.50",$0.00,"$7,737.35",$0.00,$0.00,$0.00,$0.00,"$8,007.76",$0.00,"$8,115.43",$0.00,$0.00,$0.00,$0.00,"$7,922.82"
ITB_SAN_03,LN_000128,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000024,CBS_000134,CBS_000017,$0.00,$0.00,$0.00,$0.00,,,,"$91,824.02",,,,"$89,574.60",,,$0.00,,$0.00,"($97,747.10)",Direct,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$93,776.01"
ITB_SAN_03,LN_000129,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000024,CBS_000134,CBS_000051,"$211,332.53","$34,072.63","$27,232.06","$270,485.55",,,,$0.00,,,,$0.00,,,$0.00,,"$284,911.35","$280,101.81",Labour,$0.00,$0.00,$0.00,"$18,342.02","$18,256.18","$17,526.73","$53,856.30",$0.00,$0.00,$0.00,"$18,641.89","$16,772.09","$17,920.42","$55,995.85","$52,510.29"
ITB_SAN_03,LN_000130,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000024,CBS_000135,CBS_000051,"$171,161.01","$27,426.55","$24,072.16","$230,629.48",,,,$0.00,,,,$0.00,,,$0.00,,"$235,355.14","$241,303.81",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_03,LN_000131,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000024,CBS_000136,CBS_000017,$0.00,$0.00,$0.00,$0.00,,,,"$108,813.06",,,,"$47,345.46",,,$0.00,,$0.00,"($48,593.63)",Direct,$0.00,"$59,347.83","$59,482.77",$0.00,$0.00,$0.00,$0.00,$0.00,"$58,614.07","$60,195.39",$0.00,$0.00,$0.00,$0.00,"$101,649.81"
ITB_SAN_03,LN_000132,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000024,CBS_000136,CBS_000051,$0.00,$0.00,$0.00,$0.00,,,,"$35,327.51",,,,"$32,284.03",,,$0.00,,$0.00,"($35,513.89)",Labour,$0.00,$0.00,$0.00,"$111,275.61","$105,319.91","$117,365.69","$332,009.36",$0.00,$0.00,$0.00,"$107,737.28","$112,635.55","$118,624.35","$331,547.09","$382,201.15"
ITB_SAN_03,LN_000133,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000024,CBS_000136,CBS_000035,"$4,591,846.08","$700,293.58","$565,576.84","$5,658,879.84",,,,$0.00,,,,$0.00,,,$0.00,,"$5,577,723.15","$5,472,471.52",Direct,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_03,LN_000134,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000024,CBS_000137,CBS_000017,$0.00,$0.00,$0.00,$0.00,,,,$0.00,,,,$0.00,,,$0.00,,$0.00,$0.00,Direct,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_03,LN_000135,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000024,CBS_000137,CBS_000051,"$216,368.15","$31,719.94","$30,048.30","$277,214.89",,,,"$92,614.24",,,,"$66,748.11",,,$0.00,,"$288,219.55","$209,235.36",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$64,059.74"
ITB_SAN_03,LN_000136,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000024,CBS_000138,CBS_000017,$0.00,$0.00,$0.00,$0.00,,,,"$77,399.30",,,,"$81,142.49",,,$0.00,,$0.00,"($85,580.13)",Direct,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$82,646.61"
ITB_SAN_03,LN_000137,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000024,CBS_000138,CBS_000051,"$3,516,530.97","$550,926.15","$445,004.31","$4,412,031.76",,,,"$1,724,613.94",,,,"$1,273,313.60",,,$0.00,,"$4,604,414.56","$3,271,619.44",Labour,$0.00,$0.00,$0.00,"$359,800.04","$328,935.87","$313,993.81","$995,571.95",$0.00,$0.00,$0.00,"$355,754.93","$325,273.95","$313,446.08","$1,014,518.71","$2,420,957.92"
ITB_SAN_03,LN_000138,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000024,CBS_000138,CBS_000005,$0.00,$0.00,$0.00,$0.00,,,,"($85,580.12)",,,,"($17,252.68)",,,$0.00,,$0.00,"$16,837.38",Direct,$0.00,"($68,327.45)","($68,327.45)",$0.00,$0.00,$0.00,$0.00,$0.00,"($68,327.45)","($68,327.45)",$0.00,$0.00,$0.00,$0.00,"($85,580.13)"
ITB_SAN_03,LN_000139,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000024,CBS_000027,CBS_000035,$0.00,$0.00,$0.00,$0.00,,,,$0.00,,,,$0.00,,,$0.00,,$0.00,$0.00,Direct,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_03,LN_000140,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000139,CBS_000140,CBS_000051,"$523,461.19","$85,618.99","$68,854.70","$684,062.52",,,,"$4,014.87",,,,"$3,809.47",,,$0.00,,"$659,525.18","$692,988.36",Labour,$0.00,$0.00,$0.00,"$23,155.27","$47,977.44","$67,012.58","$144,951.50",$0.00,$0.00,$0.00,"$23,882.05","$46,918.99","$67,578.20","$144,030.95","$137,005.74"
ITB_SAN_03,LN_000141,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000141,CBS_000142,CBS_000051,$0.00,$0.00,$0.00,$0.00,,,,$0.00,,,,$0.00,,,$0.00,,$0.00,$0.00,Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_03,LN_000142,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000141,CBS_000142,CBS_000049,$0.00,$0.00,$0.00,$0.00,,,,"$43,238.05",,,,$0.00,,,$0.00,,$0.00,$0.00,Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_03,LN_000143,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000141,CBS_000021,CBS_000051,"$606,584.34","$90,687.18","$75,913.93","$774,559.67",,,,$0.00,,,,$0.00,,,$0.00,,"$749,796.55","$781,146.15",Labour,$0.00,$0.00,$0.00,"$195,821.61","$201,314.15","$195,372.37","$563,828.50",$0.00,$0.00,$0.00,"$192,912.04","$197,514.81","$203,948.72","$576,812.75","$600,815.22"
ITB_SAN_03,LN_000144,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000141,CBS_000014,CBS_000049,$0.00,$0.00,$0.00,$0.00,,,,$0.00,,,,$0.00,,,$0.00,,$0.00,$0.00,Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_03,LN_000145,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000143,CBS_000131,CBS_000051,$0.00,$0.00,$0.00,$0.00,,,,"$8,932.89",,,,"$8,994.84",,,$0.00,,$0.00,"($9,816.12)",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$9,447.39"
ITB_SAN_03,LN_000146,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000143,CBS_000144,CBS_000051,"$149,849.76","$24,570.39","$20,603.69","$194,801.65",,,,$0.00,,,,$0.00,,,$0.00,,"$188,984.12","$200,362.09",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_03,LN_000147,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000143,CBS_000145,CBS_000051,"$4,021.15",$640.06,$507.63,"$5,016.31",,,,$0.00,,,,$0.00,,,$0.00,,"$5,479.24","$5,197.85",Labour,$0.00,$0.00,$0.00,"$4,663.65","$4,572.85","$4,396.15","$13,102.21",$0.00,$0.00,$0.00,"$4,485.34","$4,622.05","$4,663.10","$13,820.82","$14,146.55"
ITB_SAN_03,LN_000148,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000143,CBS_000146,CBS_000051,"$4,273.57",$620.81,$551.90,"$5,163.63",,,,$0.00,,,,$0.00,,,$0.00,,"$5,364.12","$5,413.82",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_03,LN_000149,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000143,CBS_000147,CBS_000051,"$4,191.41",$603.12,$517.59,"$5,112.37",,,,$0.00,,,,$0.00,,,$0.00,,"$5,338.58","$5,247.22",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_03,LN_000150,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000143,CBS_000148,CBS_000051,"$4,125.73",$625.81,$548.95,"$5,020.35",,,,$0.00,,,,$0.00,,,$0.00,,"$5,081.02","$5,265.10",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_03,LN_000151,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000143,CBS_000149,CBS_000051,"$129,096.78","$18,212.03","$16,344.98","$153,089.65",,,,"$99,289.66",,,,"$100,003.06",,,$0.00,,"$155,930.38","$56,911.11",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$103,479.21"
ITB_SAN_03,LN_000152,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000143,CBS_000150,CBS_000051,$0.00,$0.00,$0.00,$0.00,,,,"$99,280.37",,,,"$14,457.41",,,$0.00,,$0.00,"($15,921.44)",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$15,499.80"
ITB_SAN_03,LN_000153,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000143,CBS_000151,CBS_000017,$0.00,$0.00,$0.00,$0.00,,,,$0.00,,,,$0.00,,,$0.00,,$0.00,$0.00,Direct,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_03,LN_000154,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000143,CBS_000151,CBS_000051,"$1,064,884.65","$155,468.92","$134,915.25","$1,416,513.54",,,,"$630,935.35",,,,"$499,502.91",,,$0.00,,"$1,348,549.90","$808,453.45",Labour,$0.00,$0.00,$0.00,"$138,185.32","$148,071.12","$140,101.24","$449,665.21",$0.00,$0.00,$0.00,"$140,799.78","$141,784.68","$139,703.03","$451,893.19","$988,375.05"
ITB_SAN_03,LN_000155,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000143,CBS_000152,CBS_000051,"$228,091.44","$33,826.16","$28,760.75","$290,198.95",,,,$0.00,,,,$0.00,,,$0.00,,"$295,732.35","$281,054.12",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_03,LN_000156,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000143,CBS_000153,CBS_000051,"$66,777.72","$10,384.20","$9,067.49","$87,801.16",,,,$0.00,,,,$0.00,,,$0.00,,"$87,821.85","$88,097.33",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_03,LN_000157,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000143,CBS_000154,CBS_000051,"$118,420.53","$17,054.66","$14,687.24","$153,346.93",,,,"$45,180.19",,,,"$46,739.59",,,$0.00,,"$147,326.51","$103,296.58",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$44,749.28"
ITB_SAN_03,LN_000158,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000143,CBS_000155,CBS_000051,"$3,937.32",$618.42,$515.79,"$5,031.42",,,,$0.00,,,,$0.00,,,$0.00,,"$5,174.33","$5,325.68",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_03,LN_000159,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000143,CBS_000021,CBS_000051,$0.00,$0.00,$0.00,$0.00,,,,"$1,412.96",,,,"$1,426.81",,,$0.00,,$0.00,"($1,464.57)",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,389.37"
ITB_SAN_03,LN_000160,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000143,CBS_000021,CBS_000049,$0.00,$0.00,$0.00,$0.00,,,,$0.00,,,,$0.00,,,$0.00,,$0.00,$0.00,Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_03,LN_000161,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000143,CBS_000027,CBS_000049,$0.00,$0.00,$0.00,$0.00,,,,"$6,026.67",,,,"$4,848.33",,,$0.00,,$0.00,"($5,034.65)",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$4,965.49"
ITB_SAN_03,LN_000162,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000143,CBS_000156,CBS_000049,$0.00,$0.00,$0.00,$0.00,,,,"$57,110.13",,,,"$10,810.25",,,$0.00,,$0.00,"($11,601.72)",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$10,892.85"
ITB_SAN_03,LN_000163,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000143,CBS_000157,CBS_000049,$0.00,$0.00,$0.00,$0.00,,,,"$63,506.29",,,,$0.00,,,$0.00,,$0.00,$0.00,Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_03,LN_000164,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000143,CBS_000158,CBS_000035,$0.00,$0.00,$0.00,$0.00,,,,$0.00,,,,$0.00,,,$0.00,,$0.00,$0.00,Direct,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_03,LN_000165,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000143,CBS_000158,CBS_000005,$0.00,$0.00,$0.00,$0.00,,,,$0.00,,,,"$2,636.32",,,$0.00,,$0.00,"($2,733.10)",Direct,$0.00,"($2,733.10)","($2,733.10)",$0.00,$0.00,$0.00,$0.00,$0.00,"($2,733.10)","($2,733.10)",$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_03,LN_000166,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000143,CBS_000158,CBS_000049,"$775,771.50","$115,325.67","$104,025.48","$991,724.90",,,,"$461,141.17",,,,"$371,263.88",,,$0.00,,"$938,646.66","$624,082.11",Labour,$0.00,$0.00,$0.00,"$105,301.66","$101,422.23","$99,588.26","$320,743.15",$0.00,$0.00,$0.00,"$102,760.75","$95,879.96","$100,137.86","$299,636.01","$718,418.64"
ITB_SAN_03,LN_000167,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000143,CBS_000159,CBS_000035,"$283,597.45","$43,342.70","$35,119.13","$343,082.92",,,,$0.00,,,,$0.00,,,$0.00,,"$340,334.61","$346,904.21",Direct,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_03,LN_000168,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000143,CBS_000159,CBS_000005,$0.00,$0.00,$0.00,$0.00,,,,$0.00,,,,$0.00,,,$0.00,,$0.00,$0.00,Direct,$0.00,$0.00,$0.00,$0.00,$0.00,"$20,331.76","$20,008.38",$0.00,$0.00,$0.00,$0.00,$0.00,"$20,782.47","$21,447.75","$21,305.94"
ITB_SAN_03,LN_000169,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000143,CBS_000159,CBS_000049,$0.00,$0.00,$0.00,$0.00,,,,"$1,721.09",,,,"$1,773.36",,,$0.00,,$0.00,"($1,788.56)",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,716.28"
ITB_SAN_03,LN_000170,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000143,CBS_000160,CBS_000035,$0.00,$0.00,$0.00,$0.00,,,,"$1,400,857.29",,,,"$1,012,420.97",,,$0.00,,$0.00,"($1,114,991.23)",Direct,$0.00,"($12,255.74)","($12,255.74)",$0.00,$0.00,$0.00,$0.00,$0.00,"($12,255.74)","($12,255.74)",$0.00,$0.00,$0.00,$0.00,"$1,014,026.64"
ITB_SAN_03,LN_000171,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000143,CBS_000161,CBS_000035,"$1,298,104.34","$210,887.02","$181,676.67","$1,811,836.13",,,,$0.00,,,,$0.00,,,$0.00,,"$1,749,784.02","$1,825,511.67",Direct,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_03,LN_000172,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000143,CBS_000161,CBS_000049,"$4,736.17",$714.00,$574.53,"$6,174.48",,,,$0.00,,,,$0.00,,,$0.00,,"$5,867.56","$6,184.06",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_03,LN_000173,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000162,CBS_000163,CBS_000051,"$221,001.19","$31,799.32","$29,173.84","$273,541.29",,,,"$204,381.81",,,,"$139,000.13",,,$0.00,,"$287,024.70","$126,438.72",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$148,210.07"
ITB_SAN_03,LN_000174,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000162,CBS_000164,CBS_000017,$0.00,$0.00,$0.00,$0.00,,,,$0.00,,,,$0.00,,,$0.00,,$0.00,$0.00,Direct,$0.00,$0.00,$0.00,"$11,643.73","$11,585.59","$393,285.78","$401,227.64",$0.00,$0.00,$0.00,"$11,020.59","$11,341.60","$364,942.18","$410,913.47","$410,315.82"
ITB_SAN_03,LN_000175,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000162,CBS_000164,CBS_000051,"$934,471.41","$154,303.32","$125,071.87","$1,303,858.68",,,,"$155,519.83",,,,"$134,875.63",,,$0.00,,"$1,192,643.05","$1,106,596.59",Labour,$0.00,$0.00,$0.00,"$18,343.16","$17,402.13","$18,667.12","$53,077.62",$0.00,$0.00,$0.00,"$18,108.41","$18,651.36","$18,552.27","$52,727.33","$197,337.27"
ITB_SAN_03,LN_000176,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000162,CBS_000164,CBS_000035,"$6,558,004.76","$941,656.40","$890,048.27","$7,919,920.17",,,,$0.00,,,,$0.00,,,$0.00,,"$8,481,116.94","$8,441,030.75",Direct,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_03,LN_000177,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000162,CBS_000021,CBS_000017,$0.00,$0.00,$0.00,$0.00,,,,"$16,336.77",,,,"$16,351.19",,,$0.00,,$0.00,"($16,398.59)",Direct,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$15,148.64"
ITB_SAN_03,LN_000178,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000162,CBS_000021,CBS_000051,"$2,328,217.55","$355,450.30","$300,052.38","$2,855,654.78",,,,"$1,669,520.39",,,,"$1,422,037.80",,,$0.00,,"$2,809,308.79","$1,527,843.97",Labour,$0.00,$0.00,$0.00,"$314,517.43","$354,808.60","$345,064.84","$1,035,096.47",$0.00,$0.00,$0.00,"$335,088.59","$350,723.89","$346,233.23","$1,041,576.48","$2,399,771.64"
ITB_SAN_03,LN_000179,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000162,CBS_000021,CBS_000005,$0.00,$0.00,$0.00,$0.00,,,,"($16,398.59)",,,,"$26,781.53",,,$0.00,,$0.00,"($28,014.25)",Direct,$0.00,"($44,412.84)","($44,412.84)",$0.00,$0.00,$0.00,$0.00,$0.00,"($44,412.84)","($44,412.84)",$0.00,$0.00,$0.00,$0.00,"($16,398.59)"
ITB_SAN_03,LN_000180,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000162,CBS_000165,CBS_000051,"$4,148,521.61","$615,975.81","$526,098.36","$5,386,409.30",,,,$0.00,,,,$0.00,,,$0.00,,"$5,388,019.26","$5,227,900.67",Labour,$0.00,$0.00,$0.00,"$144,749.50","$173,107.77","$210,273.49","$536,853.73",$0.00,$0.00,$0.00,"$154,329.55","$178,322.05","$211,169.08","$516,489.94","$556,317.23"
ITB_SAN_03,LN_000181,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000162,CBS_000165,CBS_000035,"$276,488.67","$42,642.07","$36,787.29","$333,158.36",,,,$0.00,,,,$0.00,,,$0.00,,"$363,269.60","$331,179.21",Direct,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_03,LN_000182,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000162,CBS_000166,CBS_000051,"$260,320.54","$38,746.01","$34,546.71","$347,165.63",,,,"$44,738.04",,,,"$19,732.44",,,$0.00,,"$330,384.09","$312,355.02",Labour,$0.00,$0.00,$0.00,"$46,800.69","$49,809.78","$75,075.27","$174,059.62",$0.00,$0.00,$0.00,"$46,709.03","$49,865.08","$71,669.99","$174,485.78","$188,421.77"
ITB_SAN_03,LN_000183,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000162,CBS_000014,CBS_000049,"$789,358.88","$119,252.45","$105,926.89","$943,973.68",,,,"$44,345.44",,,,"$31,952.87",,,$0.00,,"$1,004,727.17","$920,638.60",Labour,$0.00,$0.00,$0.00,"$18,559.06","$22,481.08","$22,860.43","$64,406.25",$0.00,$0.00,$0.00,"$18,743.88","$23,294.87","$22,327.57","$65,246.72","$91,701.64"
ITB_SAN_03,LN_000184,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000162,CBS_000167,CBS_000049,$0.00,$0.00,$0.00,$0.00,,,,"$79,869.45",,,,"$33,134.87",,,$0.00,,$0.00,"($36,196.48)",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$35,954.69"
ITB_SAN_03,LN_000185,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000162,CBS_000168,CBS_000049,$0.00,$0.00,$0.00,$0.00,,,,$0.00,,,,$0.00,,,$0.00,,$0.00,$0.00,Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
